counter,StopId,StopName,StreetNum,OnStreet,AtStreet,UTAStopID,latitude,longitude
3936,23771,RIVER FRONT PKY @ 10903 ,10903,RIVER FRONT PKY ,BUSINESS PARK DR ,198261,40.554078,-111.914873
3937,23789,100 S @ 381 E ,381,E 100 S ,S 400 E ,198262,40.76727896,-111.880155
3938,23790,500 W @ 3611 S ,3611,S 500 W ,W 3615 S ,198263,40.69297302,-111.905414
3939,23791,BILLINIS RD @ 612 W ,612,W BILLINIS RD ,S 500 W ,198264,40.69432096,-111.90866
3940,23792,BILLINIS RD @ 678 W ,678,W BILLINIS RD ,S 700 W ,198265,40.69433503,-111.910635
3941,23793,3380 W @ 8756 S ,8756,S 3380 W ,S 3500 W ,198266,40.59184904,-111.971934
3942,23794,3380 W @ 8814 S ,8814,S 3380 W ,S 3500 W ,198267,40.59137104,-111.972297
3943,23796,JORDAN RIVER BLVD @ 1034 W ,0,W JORDAN RIVER BLVD ,S 3500 W ,198268,40.62367403,-111.917893
3944,23797,7000 S @ 3388 W ,3388,W 7000 S ,W 70TH S ,198269,40.62411102,-111.972135
3945,23798,7000 S @ 3313 W ,3313,W 7000 S ,S 3300 W ,198270,40.62398097,-111.970128
3946,23806,HIGHLAND DR @ 4675 S ,4675,S HIGHLAND DR ,E 4675 S ,198273,40.66891697,-111.8398
3947,23807,200 S @ 621 W ,621,W 200 S ,E 4675 S ,198274,40.76490101,-111.908917
3948,23813,700 N @ 1677 W ,1677,W 700 N ,N REDWOOD RD ,198275,40.78466,-111.938822
3949,23810,500 N @ 1664 W ,1664,W 500 N ,W 5TH N ,198276,40.78025302,-111.938609
3950,23811,500 N @ 1669 W ,1669,W 500 N ,W 5TH N ,198277,40.780154,-111.938822
3951,23812,700 N @ 1600 W ,1600,W 700 N ,RIVERSIDE DR ,198278,40.78462601,-111.936997
3952,23828,8600 S @ 3400 W ,0,JORDAN VALLEY STATION ST ,S 3320 W ,198283,40.59486502,-111.971016
3953,23829,300 W @ 9698 S ,9698,S 300 W ,S 3320 W ,198284,40.575329,-111.9009
3954,23830,JORDAN GTWY @ 10900 S ,10900,S JORDAN GTWY ,UNION PACIFIC ,198285,40.55403498,-111.901322
3955,23831,JORDAN GTWY @ 10895 S ,10895,S JORDAN GTWY ,UNION PACIFIC ,198286,40.55426903,-111.90131
3956,23832,300 W @ 9904 S ,9904,S 300 W ,UNION PACIFIC ,198287,40.57155698,-111.900897
3957,23857,MIRABELLA DR @ 14070 S ,14070,S MIRABELLA DR ,UNION PACIFIC ,198288,40.49480304,-112.032791
3958,23858,MIRABELLA DR @ 5739 W ,5739,W MIRABELLA DR ,UNION PACIFIC ,198289,40.49426804,-112.027441
3959,23859,SHAGGY PEAK DR @ 14065 S ,14065,S SHAGGY PEAK DR ,VAN COTT PEAK DR ,198290,40.496833,-112.013734
3960,23861,SHAGGY PEAK DR @ 13763 S ,13763,S SHAGGY PEAK DR ,GOSSAMER WAY ,198291,40.50097399,-112.013179
3961,23862,SHAGGY PEAK DR @ 13705 S ,13705,S SHAGGY PEAK DR ,MORNING CLOAK WAY ,198292,40.50282697,-112.01231
3962,23863,MONARCH MEADOWS PKY @ 13431 S ,13431,S MONARCH MEADOWS PKY ,CLOUDYWING WAY ,198293,40.50703,-112.010048
3963,23864,5600 W @ 13240 S ,13240,S 5600 W ,CLOUDYWING WAY ,198294,40.51192503,-112.024576
3964,23865,13100 S @ 5969 W ,5969,W 13100 S ,CLOUDYWING WAY ,198295,40.51409696,-112.0324289
3965,23866,4000 W @ 12507 S ,12507,S 4000 W ,S 4050 W ,198296,40.52365398,-111.986304
3966,23869,4000 W @ 12183 S ,12183,S 4000 W ,SWENSEN FARM DR ,198297,40.52991901,-111.986159
3967,23873,REDWOOD RD @ 9296 S ,9296,S REDWOOD RD ,REDWOOD RD ,198300,40.58223402,-111.938851
3968,23874,11800 S @ 4562 W ,4562,W 11800 S ,W 118TH S ,198301,40.53700801,-111.999733
3969,23875,11800 S @ 4744 W ,4744,W 11800 S ,W 118TH S ,198302,40.53701904,-112.004102
3970,23876,GRANDVILLE AVE @ 11597 S ,11597,S GRANDVILLE AVE ,W 118TH S ,198303,40.540093,-112.010096
3971,23877,MURRAY HOLLADAY RD @ 2248 E ,2248,E MURRAY HOLLADAY RD ,S 2225 E ,198304,40.66746503,-111.82657
3972,23878,2300 E @ 4433 S ,4433,S 2300 E ,S 2225 E ,198305,40.67529996,-111.824446
3973,23885,6000 W @ 12528 S ,12528,S 6000 W ,N PIONEER ST ,198306,40.52423397,-112.0330551
3974,23886,13400 S @ 5794 W ,5794,W 13400 S ,N PIONEER ST ,198307,40.50796097,-112.0294831
3975,23887,MIRABELLA DR @ 13508 S ,13508,S MIRABELLA DR ,OLYMPIAD LN ,198308,40.50593798,-112.035832
3976,23888,MIRABELLA DR @ 13702 S ,13702,S MIRABELLA DR ,ROSELINA DR ,198309,40.502035,-112.03515
3977,23893,BINGHAM JUNCTION BLVD @ 7469 S ,7469,S BINGHAM JUNCTION BLVD ,TUSCANY VIEW RD ,198310,40.61477897,-111.915555
3978,23894,BINGHAM JUNCTION BLVD @ 7769 S ,7769,S BINGHAM JUNCTION BLVD ,TUSCANY VIEW RD ,198311,40.61102602,-111.915661
3979,23895,CENTER ST @ 926 W ,926,W CENTER ST ,TUSCANY VIEW RD ,198312,40.61037901,-111.916275
3980,23896,7800 S @ 1130 W ,1130,W 7800 S ,NEW BINGHAM HWY ,198313,40.60897001,-111.924476
3981,23898,9400 S @ 2062 E ,2062,E 9400 S ,UT-209 ,198315,40.580329,-111.83209
3982,23899,7800 S @ 1135 W ,1135,W 7800 S ,NEW BINGHAM HWY ,198316,40.60873203,-111.9248561
3983,23900,13400 S @ 5622 W ,5622,W 13400 S ,NEW BINGHAM HWY ,198317,40.50798997,-112.0250259
3984,23901,5600 W @ 14166 S ,14166,S 5600 W ,NEW BINGHAM HWY ,198318,40.49271102,-112.024187
3985,23902,CROWN ROSE DR @ 14029 S ,14029,S CROWN ROSE DR ,PROSPERO LN ,198319,40.495428,-112.021712
3986,23906,700 E @ 9373 S ,9373,S 700 E ,PROSPERO LN ,198320,40.58116299,-111.872079
3987,23908,HARRISON ST @ 8438 S ,8438,S HARRISON ST ,FOXBRIDGE DR ,198321,40.59788599,-111.900452
3988,23914,900 E @ 2304 S ,2304,S 900 E ,FOXBRIDGE DR ,198322,40.72088604,-111.865473
3989,23916,3900 S @ 3298 E ,3298,E 3900 S ,FOXBRIDGE DR ,198323,40.68693498,-111.800942
3990,24006,LONE PEAK PKWY @ 11680 S ,11680,S LONE PEAK PKY ,BEVERLEE ANN DR ,198334,40.53854403,-111.897804
3991,24007,9400 S @ 1108 E ,1108,E 9400 S ,UT-209 ,198335,40.58065401,-111.860944
3992,24012,1730 S @ 4695 W ,4695,W 1730 S ,UT-209 ,198336,40.73246703,-112.003339
3993,24013,1730 S @ 4598 W ,4598,W 1730 S ,UT-209 ,198337,40.73259097,-112.001101
3994,24014,1730 S @ 5088 W ,5088,W 1730 S ,S 5070 W ,198338,40.73256597,-112.0127639
3995,24015,1730 S @ 5077 W ,5077,W 1730 S ,S 5070 W ,198339,40.73245296,-112.01246
3996,24016,1730 S @ 5396 W ,5396,W 1730 S ,S 5070 W ,198340,40.73255096,-112.021031
3997,24017,1730 S @ 5381 W ,5381,W 1730 S ,S 5070 W ,198341,40.73243304,-112.0210109
3998,24018,900 W @ 1865 S ,1865,S 900 W ,COLMAR AVE ,198342,40.72973198,-111.916751
3999,24019,900 W @ 1866 S ,1866,S 900 W ,COLMAR AVE ,198343,40.72968797,-111.9169621
4000,24032,11400 S @ 651 E ,651,E 11400 S ,ABBOTTS FORD LN ,198344,40.54439002,-111.8730829
4001,24033,11400 S @ 391 E ,391,E 11400 S ,E 114TH S ,198345,40.54438499,-111.879211
4002,24035,STATE ST @ 11762 S ,11762,S STATE ST ,E 114TH S ,198347,40.53950696,-111.891513
4003,24036,STATE ST @ 11816 S ,11816,STATE ST ,US-89 ,198348,40.53668502,-111.891552
4004,24037,STATE ST @ 12156 S ,12156,STATE ST ,E 12150 S ,198349,40.52953202,-111.890666
4005,24038,STATE ST @ 12123 S ,12123,STATE ST ,E 12150 S ,198350,40.53019904,-111.8906879
4006,24039,STATE ST @ 11765 S ,11855,S STATE ST ,US-89 ,198351,40.53763196,-111.891256
4007,24040,STATE ST @ 11463 S ,11463,S STATE ST ,US-89 ,198352,40.54287299,-111.8911289
4008,24041,11400 S @ 150 E ,11409,S 150 E ,E 11400 S ,198353,40.54415801,-111.885328
4009,24042,11400 S @ 446 E ,446,E 11400 S ,E 114TH S ,198354,40.54418001,-111.877971
4010,24043,11400 S @ 195 E ,195,E 11400 S ,S 150 E ,198355,40.54442303,-111.885707
4011,24044,GARSIDE ST @ 129 N ,129,GARSIDE ST ,S 150 E ,198356,40.77215004,-111.933123
4012,24086,MURRAY BLVD @ 4948 S ,4948,S MURRAY BLVD ,S 150 E ,198359,40.66400097,-111.905831
4013,24087,MURRAY BLVD @ 4889 S ,4889,S MURRAY BLVD ,S 150 E ,198360,40.66534696,-111.9059789
4014,24088,REDWOOD RD @ 552 S ,552,S REDWOOD RD ,S 150 E ,198361,40.75724401,-111.939159
4015,24089,REDWOOD RD @ 945 S ,945,S REDWOOD RD ,W 900 S ,198362,40.74992198,-111.938878
4016,24090,THIS IS THE PLACE STATE PARK ST @ 2 ,2590,S REDWOOD RD ,W 900 S ,198363,40.753038,-111.814938
4017,24092,FL SMIDTH DR @ 7084 S ,7084,FL SMIDTH DR ,W 900 S ,198365,40.62209699,-111.91805
4018,24093,FL SMIDTH DR @ 7141 S ,7141,S FL SMIDTH DR ,W 900 S ,198366,40.62119902,-111.918252
4019,24101,STATE ST @ 11486 S ,11486,S STATE ST ,W 900 S ,198367,40.54309498,-111.891408
4020,24102,9400 S @ 1733 E ,1733,E 9400 S ,UT-209 ,198368,40.58053398,-111.842809
4021,24103,9400 S @ 2304 E ,2304,E 9400 S ,UT-209 ,198369,40.57951396,-111.824945
4022,24113,HIGHLAND DR @ 2150 S ,2150,S HIGHLAND DR ,UT-209 ,198372,40.72413402,-111.8595839
4023,24132,PIONEER RD @ 1450 S ,1450,S PIONEER RD ,UT-209 ,198378,40.73841899,-111.9581051
4024,24162,RIVERSIDE DR @ 4558 S ,4558,S RIVERSIDE DR ,UT-209 ,198379,40.67345402,-111.9056279
4025,24171,OQUIRRH LAKE RD @ 152 S ,0,S OQUIRRH LAKE RD ,ENID DR ,198383,40.55321201,-111.998568
4026,24177,STATE ST @ 10226 S ,10226,S STATE ST ,ENID DR ,198384,40.56546401,-111.891023
4027,24173,STATE ST @ 10233 S ,10233,S STATE ST ,ENID DR ,198385,40.56532198,-111.890656
4028,24175,7000 S @ 3010 W ,3010,W 7000 S ,ENID DR ,198386,40.624099,-111.963692
4029,24176,7000 S @ 2963 W ,2963,W 7000 S ,S 2980 W ,198387,40.623953,-111.962792
4030,24174,STATE ST @ 10541 S ,10541,S STATE ST ,US-89 ,198388,40.55993398,-111.890674
4031,24182,2100 S @ 221 W ,221,W 2100 S ,US-89 ,198391,40.72484902,-111.897436
4032,24181,100 S @ 1506 E ,1506,E 100 S ,UNNAMED ST ,198392,40.76693602,-111.847492
4033,24202,4000 S @ 1035 W ,1035,W 4000 S ,UNNAMED ST ,198393,40.68654696,-111.919636
4034,24203,4500 S @ 69 E ,69,E 4500 S ,UT-266 ,198394,40.67446297,-111.8893231
4035,24204,500 W @ 4609 S ,4609,S 500 W ,S RIVERSIDE DR ,198395,40.67247904,-111.905659
4036,24221,200 S @ 207 W ,207,W 200 S ,W 2ND S ,198398,40.76488202,-111.897138
4037,24217,2100 S @ 1492 W ,1492,W 2100 S ,W 2ND S ,198399,40.72599,-111.933402
4038,24219,MURRAY BLVD @ 5026 S ,5026,S MURRAY BLVD ,W 2ND S ,198400,40.66214498,-111.9049061
4039,24220,MURRAY BLVD @ 5039 S ,5039,S MURRAY BLVD ,W 2ND S ,198401,40.66190099,-111.904301
4040,24223,7800 S @ 3936 W ,3936,W 7800 S ,NEW BINGHAM HWY ,198402,40.60965596,-111.984966
4041,24224,JORDAN LANDING BLVD @ 7661 S ,7661,S Jordan Landing Blvd ,7800 S ,198403,40.612301,-111.9851649
4042,24231,LITTLE COTTONWOOD @ 10387 E ,10387,E LITTLE COTTONWOOD ,7800 S ,198406,40.59077997,-111.634679
4043,24237,5600 W @ 4211 S ,4211,S 5600 W ,7800 S ,198407,40.67938304,-112.0246039
4044,24265,2700 W @ 7243 S ,7243,S 2700 W ,7800 S ,198411,40.61927104,-111.9577201
4045,24266,2700 W @ 7346 S ,7346,S 2700 W ,W 7325 S ,198412,40.61761696,-111.9578841
4046,24268,COPPER CITY DR @ 6111 S ,6111,S COPPER CITY DR ,W EDDINGTON CT ,198414,40.64013697,-112.033515
4047,22838,7800 S TRAX RELIEF POINT ,0,MIDVALE CENTER STATION ST ,W EDDINGTON CT ,198415,40.61030999,-111.893383
4048,22839,7200 S TRAX RELIEF POINT ,0,MIDVALE FORT UNION STATION ST ,W EDDINGTON CT ,198416,40.61868999,-111.897966
4049,24282,2100 S @ 1078 E ,1078,E 2100 S ,E 21ST S ,198418,40.72532796,-111.86034
4050,24281,2100 S @ 1077 E ,1077,E 2100 S ,E 21ST S ,198419,40.72544904,-111.86034
4051,24285,ALABAMA AVE @ 3766 W ,3766,W ALABAMA AVE ,S JORDAN VILLAGE RD ,198420,40.62448304,-111.979251
4052,24284,COPPER CITY DR @ 6140 S ,6140,S COPPER CITY DR ,W EDDINGTON CT ,198421,40.63958303,-112.033615
4053,24286,900 E @ 5149 S ,5149,S 900 E ,E PONTIAC DR ,198422,40.65804004,-111.865794
4054,24292,900 E @ 3519 S ,3519,S 900 E ,E BEST AVE ,198423,40.69492301,-111.865409
4055,24314,900 E @ 2124 S ,2124,S 900 E ,S 9TH E ,198427,40.72470101,-111.865444
4056,24315,500 E @ 286 S ,286,S 500 E ,E 300 S ,198428,40.76305103,-111.876889
4057,24318,4100 S @ 1661 W ,1661,W 4100 S ,W 41ST S ,198429,40.68200901,-111.9382069
4058,24323,4000 W @ 11543 S ,11543,S 4000 W ,W 41ST S ,198430,40.54162804,-111.986182
4059,24324,4000 W @ 11554 S ,11554,S 4000 W ,W 41ST S ,198431,40.54140404,-111.986419
4060,24342,900 W @ 1636 S ,1636,S 900 W ,S 9TH W ,198436,40.73429702,-111.916968
4061,24343,900 W @ 1740 S ,1740,S 900 W ,W QUAYLE AVE ,198437,40.73250203,-111.916974
4062,24344,NORTH CAMPUS DR @ 86 S ,86,S NORTH CAMPUS DR ,W QUAYLE AVE ,198438,40.76752197,-111.847413
4063,24351,100 S @ 28 E ,28,E 100 S ,E 1ST S ,198439,40.76710098,-111.889925
4064,24402,400 W @ 206 N ,206,N 400 W ,W 200 N ,198459,40.77385,-111.902395
4065,24403,200 N @ 413 W ,413,W 200 N ,N 400 W ,198460,40.77362699,-111.9028171
4066,24408,UNIVERSITY ST @ 357 S ,357,S UNIVERSITY ST ,N 400 W ,198461,40.76159803,-111.852278
4067,24429,E South Campus @ 1400 E ,0,E SOUTH CAMPUS DR ,S 1400 E ,198467,40.76073004,-111.851183
4068,24439,7200 S @ 735 W ,0,@ 7200 S ,735 W ,198468,40.62078397,-111.911648
4069,24446,3900 S @ 188 W ,0,MEADOWBROOK STATION ST ,735 W ,198474,40.68838297,-111.896689
4070,24447,3900 S @ 188 W ,0,MEADOWBROOK STATION ST ,735 W ,198475,40.68820604,-111.896644
4071,24458,200 S @ 213 E ,213,E 200 S ,S 200 E ,198478,40.76512197,-111.8850331
4072,24469,200 S @ 422 E ,422,E 200 S ,S 200 E ,198479,40.76490899,-111.878989
4073,24470,200 S @ 710 E ,204,S IVAN CT ,E 200 S ,198480,40.76492402,-111.870123
4074,24471,200 S @ 812 E ,812,E 200 S ,S 800 E ,198481,40.76492597,-111.867675
4075,24473,200 S @ 144 W ,144,W 200 S ,W 2ND S ,198483,40.76511399,-111.89527
4076,24476,WASATCH BLVD @ 8212 S ,8212,S WASATCH BLVD ,UT-210 ,198487,40.60269204,-111.7958711
4077,24477,900 W @ 1395 S ,1395,S 900 W ,W 1400 S ,198488,40.73931703,-111.916782
4078,24478,CALIFORNIA AVE @ 849 W ,849,W CALIFORNIA AVE ,S 900 W ,198489,40.74046002,-111.916284
4079,24484,BRUIN BLVD @ 1750 W ,0,BRUIN BLVD ,UNNAMED ST ,198491,40.67400504,-111.94014
4080,24483,4500 S @ 534 W ,534,W 4500 S ,UNNAMED ST ,198492,40.67471299,-111.906141
4081,24494,200 S @ 588 E ,588,E 200 S ,S 600 E ,198495,40.76490702,-111.87428
4082,24562,200 S @ 723 ,723,E 200 S ,S IVAN CT ,198516,40.76513297,-111.870499
4083,24563,200 S @ 607 E ,607,E 200 S ,S 600 E ,198517,40.76510804,-111.873632
4084,24565,200 S @ 477 E ,477,E 200 S ,S 600 E ,198518,40.76512003,-111.8774179
4085,24511,200 S @ 1107 E ,1107,E 200 S ,S 1100 E ,198519,40.76511298,-111.859284
4086,24579,Sandy Civic - Temp Bus Loop ,0,UNNAMED ST ,UNNAMED ST ,198520,40.57026696,-111.884643
4087,24580,Sandy Civic - Temp Bus Loop ,0,SANDY CIVIC CENTER STATION ST ,UNNAMED ST ,198521,40.57013702,-111.884601
4088,24583,Sandy Civic - Temp Bus Loop ,0,SANDY CIVIC CENTER STATION ST ,UNNAMED ST ,198523,40.57028796,-111.885042
4089,24584,Sandy Civic - Temp Bus Loop ,0,SANDY CIVIC CENTER STATION ST ,UNNAMED ST ,198524,40.57023296,-111.88526
4090,24622,5600 W @ 4028 S ,0,4028 S 5600 W ,UNNAMED ST ,198526,40.68317198,-112.024923
4091,24624,STATE ST @ 857 S ,857,S STATE ST ,US-89 ,198527,40.75058997,-111.8880469
4092,24625,2700 S @ 8594 W ,8594,W 2700 S ,S 8590 W ,198528,40.71116602,-112.097059
4093,24626,EAST CAPITAL ST @ 351 N ,0,351 N EAST CAPITAL ST ,S 8590 W ,198529,40.77750796,-111.8870009
4094,24628,490 W @ 240 N ,0,240 N 490 W ,S 8590 W ,198530,40.77460499,-111.904984
4095,24629,490 W @ 230 N ,0,230 N 490 W ,S 8590 W ,198531,40.77439797,-111.904985
4096,24630,490 W @ 220 N ,0,220 N 490 W ,S 8590 W ,198532,40.77422499,-111.904987
4097,24631,490 W @ 210 N ,0,210 N 490 W ,S 8590 W ,198533,40.774009,-111.904983
4098,24635,LONE PEAK PKWY @ 12040 S ,12040,S LONE PEAK PKY ,S 8590 W ,198534,40.532265,-111.896469
4099,21352,STATE ST @ 25 N ,25,N STATE ST ,CENTER ST ,301001,41.114622,-112.026145
4100,21341,MAIN ST @ 470 N ,470,N MAIN ST ,CREEKSIDE DR. ,301002,41.04264301,-111.947499
4101,21342,MAIN ST @ 471 N ,471,N MAIN ST ,CREEKSIDE DR ,301003,41.04223903,-111.947288
4102,21343,MAIN ST @ 1600 N ,1600,N MAIN ST ,CREEKSIDE DR ,301004,41.13708501,-112.025906
4103,21344,2000 W @ 1550 S (SYRACUSE) ,1550,S 2000 W ,DEE PARK DR ,301005,41.09107102,-112.064729
4104,22982,2000 W @ 1553 S (SYRACUSE) ,1553,S 2000 W ,DEE PARK DR ,301006,41.09106199,-112.0645461
4105,21536,ANTELOPE DR @ 1671 W ,1671,W ANTELOPE DR ,1690 W ,301008,41.08906198,-111.996756
4106,21555,1300 E @ 60 S ,60,S 1300 E ,CENTER ST ,301009,40.88897301,-111.8534329
4107,21566,US HWY 89 @ 329 N ,329,N US HWY 89 ,3800 S ,301010,40.84756098,-111.907312
4108,21606,STATE ST @ 45 E ,45,E STATE ST ,MAIN ST ,301012,40.98056502,-111.886499
4109,21607,STATE ST @ 20 E (FARMINGTON) ,20,E STATE ST ,MAIN ST ,301013,40.98039101,-111.887093
4110,21646,COUNTRY WAY @ 300 N (FRUIT HEIGHTS) ,300,N COUNTRY WAY ,400 N ,301017,41.04095496,-111.911121
4111,21697,1800 N @ 282 W ,282,W 1800 N ,9400 S ,301025,41.13994096,-112.031341
4112,21698,1800 N @ 474 W ,474,W 1800 N ,9400 S ,301026,41.13994096,-112.035016
4113,21700,1800 N @ 820 W ,820,W 1800 N ,9400 S ,301028,41.13996798,-112.042021
4114,21681,1800 N @ 951 W ,951,W 1800 N ,9400 S ,301029,41.13981199,-112.044574
4115,21682,1800 N @ 687 W ,687,W 1800 N ,9400 S ,301030,41.13983101,-112.039354
4116,21683,1800 N @ 547 W ,547,W 1800 N ,9400 S ,301031,41.13984397,-112.0362159
4117,21701,1800 N @ 213 W ,213,W 1800 N ,9400 S ,301032,41.13982203,-112.030095
4118,21684,1000 W @ 1088 N ,1088,N 1000 W ,9400 S ,301034,41.129512,-112.045208
4119,21685,1000 W @ 1236 N ,1236,N 1000 W ,9400 S ,301035,41.13193402,-112.0452091
4120,21686,1000 W @ 1436 N ,1436,N 1000 W ,9400 S ,301036,41.13388101,-112.0452051
4121,21687,1000 W @ 1594 N ,1594,N 1000 W ,9400 S ,301037,41.13696396,-112.045202
4122,21703,1000 W @ 22 S ,22,S 1000 W ,9400 S ,301038,41.11368096,-112.045211
4123,21711,1000 W @ 246 N ,246,N 1000 W ,9400 S ,301039,41.11672498,-112.045202
4124,21688,1000 W @ 1701 N ,1701,N 1000 W ,9400 S ,301040,41.13859105,-112.045341
4125,21689,1000 W @ 1485 N ,1485,N 1000 W ,9400 S ,301041,41.13535501,-112.045348
4126,21690,1000 W @ 1237 N ,1237,N 1000 W ,9400 S ,301042,41.13174599,-112.0454119
4127,21691,1000 W @ 1057 N ,1057,N 1000 W ,9400 S ,301043,41.128952,-112.045405
4128,21692,1000 W @ 141 N ,141,N 1000 W ,9400 S ,301044,41.11551897,-112.045355
4129,21704,1000 W @ 21 S ,21,S 1000 W ,9400 S ,301045,41.11371196,-112.045389
4130,21693,1000 W @ 151 S ,151,S 1000 W ,500 S ,301046,41.11161401,-112.045371
4131,21764,450 N @ 850 W ,850,W 450 N ,9400 S ,301055,40.98776601,-111.905506
4132,21765,850 W @ 450 N ,450,N 850 W ,400 N ,301056,40.98768499,-111.905316
4133,21747,450 N @ 850 W (FARMINGTON STATION) ,850,W 450 N ,400 N ,301057,40.98754098,-111.905151
4134,21748,ANTELOPE DR @ 776 E ,776,E ANTELOPE DR ,400 N ,301068,41.08898496,-112.011526
4135,21713,1000 E @ 1410 S ,1410,S 1000 E ,9400 S ,301069,41.09372301,-112.006828
4136,21714,1000 E @ 1599 S ,1599,S 1000 E ,9400 S ,301071,41.09083802,-112.006872
4137,21721,500 E @ 491 S (KAYSVILLE - DATC) ,491,S 500 E ,CREEKSIDE DR ,301075,41.02860203,-111.927199
4138,21766,700 E @ 1270 S (CLEARFIELD) ,1270,S 700 E ,MAIN ST ,301086,41.09452697,-112.013188
4139,21767,700 E @ 1250 S (CLEARFIELD) ,1250,S 700 E ,MAIN ST ,301087,41.09439101,-112.013068
